,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=phishing/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=10.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.5755028,0.6043426,0.0001893043518066
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=tree,0.5086390376091003,0.082057625,0.13994566,0.08193018,0.15216073,2.3945024013519287,0.122958995,0.22213356,0.07926829,0.19631901,50.85510492324829
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=stump,0.3942600786685943,2.3805038e-05,2.7332751e-05,0.10397146,0.1687053,3.828213930130005,0.103983365,0.16871896,0.103975534,0.16871166,158.42297196388245
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3942600786685943,2.3805038e-05,2.7332751e-05,0.10397146,0.1687053,3.828213930130005,0.103983365,0.16871896,0.103975534,0.16871166,158.91811776161194
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5086390376091003,0.082057625,0.13994566,0.08193018,0.15216073,2.3945024013519287,0.122958995,0.22213356,0.07926829,0.19631901,50.76434946060181
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=stump,0.6887975335121155,0.23885156,0.26586062,0.0829489,0.13001847,2.1541643142700195,0.20237468,0.26294878,0.103975534,0.16871166,10.375841856002808
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=100.0/voter=tree,0.5086408853530884,0.08201714,0.13991447,0.08193896,0.15220556,2.396267890930176,0.12294753,0.2221628,0.07926829,0.19325154,39.65915369987488
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=tree,0.5086408853530884,0.08201714,0.13991447,0.08193896,0.15220556,2.396267890930176,0.12294753,0.2221628,0.07926829,0.19325154,40.003793478012085
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=stump,0.6887974143028259,0.23885152,0.2658606,0.08294888,0.13001849,2.1541643142700195,0.20237464,0.26294878,0.103975534,0.16871166,6.349287986755371
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=100.0/voter=stump,0.6887974143028259,0.23885152,0.2658606,0.08294888,0.13001849,2.1541643142700195,0.20237464,0.26294878,0.103975534,0.16871166,6.185961723327637
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=tree,0.7340078949928284,0.1552378,0.19964677,0.08173999,0.12940736,0.2850384712219238,0.15935889,0.22923075,0.09756097,0.16871166,0.774306058883667
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7340078949928284,0.1552378,0.19964677,0.08173999,0.12940736,0.2850384712219238,0.15935889,0.22923075,0.09756097,0.16871166,0.7793910503387451
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=tree,0.7340078949928284,0.1552378,0.19964677,0.08173999,0.12940736,0.2850384712219238,0.15935889,0.22923075,0.09756097,0.16871166,0.7228128910064697
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=100.0/voter=tree,0.7340078949928284,0.1552378,0.19964677,0.08173999,0.12940736,0.2850384712219238,0.15935889,0.22923075,0.09756097,0.16871166,0.7012763023376465
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=stump,0.3942585289478302,2.200177e-05,2.555796e-05,0.10397166,0.16870564,3.828235387802124,0.103982665,0.16871843,0.103975534,0.16871166,215.60495734214783
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=100.0/voter=stump,0.3942585289478302,2.200177e-05,2.555796e-05,0.10397166,0.16870564,3.828235387802124,0.103982665,0.16871843,0.103975534,0.16871166,217.34650802612305
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6887975335121155,0.23885156,0.26586062,0.0829489,0.13001847,2.1541643142700195,0.20237468,0.26294878,0.103975534,0.16871166,10.393515825271606
data=phishing/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=0.01/voter=stump,0.2558002471923828,1.2854629e-05,1.2959049e-05,0.11056387,0.1139893,4.912088871002197,0.1105703,0.11399578,0.110567205,0.113992766,25399.76101207733
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=0.01/voter=stump,0.1452191323041916,,,,,44.49594879150391,,,0.10927452,0.124741964,32434.83523702621
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=tree,0.7602048516273499,0.101955004,0.15859859,0.07816596,0.14152142,1.66632342338562,0.12914346,0.22082072,0.07926829,0.19631901,57.41596508026123
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7602048516273499,0.101955004,0.15859859,0.07816596,0.14152142,1.66632342338562,0.12914346,0.22082072,0.07926829,0.19631901,48.10625195503235
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=stump,0.6421378254890442,0.00058240566,0.0006545173,0.103881374,0.16856366,3.820648908615112,0.10417258,0.16889092,0.103975534,0.16871166,166.44745564460754
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=tree,0.7602046132087708,0.101956055,0.1585988,0.07816561,0.1415208,1.66629958152771,0.12914364,0.2208202,0.07926829,0.19631901,49.10452723503113
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6421378254890442,0.00058240566,0.0006545173,0.103881374,0.16856366,3.820648908615112,0.10417258,0.16889092,0.103975534,0.16871166,167.29026460647583
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=100.0/voter=tree,0.7602048516273499,0.101955004,0.15859859,0.07816596,0.14152142,1.66632342338562,0.12914346,0.22082072,0.07926829,0.19631901,56.73930954933167
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=stump,0.6421369910240173,0.0005813044,0.0006532065,0.103881575,0.16856398,3.820665836334229,0.10417223,0.16889058,0.103975534,0.16871166,217.5041031837464
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=100.0/voter=stump,0.6421369910240173,0.0005813044,0.0006532065,0.103881575,0.16856398,3.820665836334229,0.10417223,0.16889058,0.103975534,0.16871166,218.92992401123047
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=stump,0.1321813762187957,,,,,108.884765625,,,0.081975974,0.079577886,33118.83174037933
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4481532275676727,0.15902922,0.20307545,0.09401111,0.13224995,0.0020093917846679,0.17352572,0.23378767,0.103658535,0.17484662,119.0718710422516
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=tree,0.4481532275676727,0.15902922,0.20307545,0.09401111,0.13224995,0.0020093917846679,0.17352572,0.23378767,0.103658535,0.17484662,144.86795449256897
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=100.0/voter=tree,0.4481532275676727,0.1590292,0.20307545,0.09401112,0.13224992,0.0020093917846679,0.17352572,0.23378766,0.103658535,0.17484662,132.6699137687683
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=tree,0.4481532275676727,0.15902922,0.20307545,0.09401111,0.13224995,0.0020093917846679,0.17352572,0.23378767,0.103658535,0.17484662,122.92209696769714
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6346811652183533,0.4816014,0.48351026,0.18022896,0.19538423,0.2374172210693359,0.42102966,0.43713936,0.103975534,0.16871166,347.13066029548645
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=100.0/voter=stump,0.6346811652183533,0.4816014,0.48351026,0.18022896,0.19538423,0.2374172210693359,0.42102966,0.43713936,0.103975534,0.16871166,347.3809711933136
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=stump,0.6346811652183533,0.4816014,0.48351026,0.18022896,0.19538423,0.2374172210693359,0.42102966,0.43713936,0.103975534,0.16871166,369.385479927063
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=stump,0.6346806883811951,0.4816014,0.4835102,0.1802289,0.1953842,0.2374167442321777,0.4210296,0.4371393,0.103975534,0.16871166,390.73073554039
data=credit/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=tree,0.2829208672046661,,,,,0.062398076057434,,,0.16430037,0.22437675,105.595801115036
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.4587156,0.44785276,0.0001699924468994
data=credit/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2231171429157257,,,,,0.1260595321655273,,,0.11508366,0.17471938,105.37862706184389
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.4587156,0.44785276,0.0001106262207031
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.4587156,0.44785276,0.0001971721649169
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=100.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.4587156,0.44785276,0.0002095699310302
data=credit/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=tree,0.2179899662733078,,,,,0.1261024475097656,,,0.11106276,0.17575511,111.91417479515076
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=tree,0.7422842865347523,0.158978,0.20312266,0.09453534,0.13230368,0.0,0.17402434,0.23386501,0.11585366,0.17484662,0.0001730918884277
data=credit/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=stump,0.3234943151473999,,,,,21.77587890625,,,0.14225632,0.21499076,302.5919966697693
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7422842865347523,0.158978,0.20312266,0.09453534,0.13230368,0.0,0.17402434,0.23386501,0.11585366,0.17484662,0.0001330375671386
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=100.0/voter=tree,0.7422842865347523,0.158978,0.20312266,0.09453534,0.13230368,0.0,0.17402434,0.23386501,0.11585366,0.17484662,0.0001771450042724
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=tree,0.7422842865347523,0.158978,0.20312266,0.09453534,0.13230368,0.0,0.17402434,0.23386501,0.11585366,0.17484662,0.0001895427703857
data=credit/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3309126496315002,,,,,27.40911865234375,,,0.13255359,0.19973628,403.55936074256897
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=stump,0.7495275735855103,0.011883001,0.011601498,0.20296979,0.25845328,3.351547718048096,0.20891128,0.26425403,0.2080537,0.2635135,39.961910247802734
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7495275735855103,0.011883001,0.011601498,0.20296979,0.25845328,3.351547718048096,0.20891128,0.26425403,0.2080537,0.2635135,40.05877351760864
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=stump,0.7495275735855103,0.011883001,0.011601498,0.20296979,0.25845328,3.351547718048096,0.20891128,0.26425403,0.2080537,0.2635135,41.41983222961426
data=phishing/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=0.01/voter=stump,0.2603269219398498,1.0929077e-05,1.0886116e-05,0.1126933,0.1019284,4.912203788757324,0.11269876,0.101933844,0.11269554,0.10193004,30669.5542781353
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=tree,0.7808916568756104,0.13867217,0.17197067,0.1082799,0.15638036,2.031599760055542,0.17761599,0.24236569,0.16,0.20945945,41.27678823471069
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=stump,0.971839189529419,0.35431114,0.3662779,0.10884474,0.14667566,1.2218503952026367,0.2860003,0.3298146,0.11409396,0.19594595,1.4863779544830322
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.971839189529419,0.35431114,0.3662779,0.10884474,0.14667566,1.2218503952026367,0.2860003,0.3298146,0.11409396,0.19594595,1.4255077838897705
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=stump,0.971839189529419,0.35431114,0.3662779,0.10884474,0.14667566,1.2218503952026367,0.2860003,0.3298146,0.11409396,0.19594595,1.410930633544922
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=100.0/voter=stump,0.971839189529419,0.35431114,0.3662779,0.10884474,0.14667566,1.2218503952026367,0.2860003,0.3298146,0.11409396,0.19594595,1.3655791282653809
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=0.01/voter=tree,1.1377354860305786,0.23097806,0.25957766,0.11359633,0.1475996,0.2435364723205566,0.22908536,0.27738842,0.14666666,0.2027027,1.1069698333740234
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,1.1377354860305786,0.23097806,0.25957766,0.11359633,0.1475996,0.2435364723205566,0.22908536,0.27738842,0.14666666,0.2027027,1.0914018154144287
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=10.0/voter=tree,1.1377354860305786,0.23097806,0.25957766,0.11359633,0.1475996,0.2435364723205566,0.22908536,0.27738842,0.14666666,0.2027027,1.094959020614624
