,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9786802530288696,0.003673364,0.0036503084,0.31793538,0.28057045,3.545734405517578,0.31977206,0.2823956,0.31941545,0.28183717,46.10725283622742
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8665531277656555,0.30998507,0.3109344,0.12075178,0.09739049,1.768510341644287,0.27574432,0.25285769,0.1559633,0.116564415,6.738935708999634
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3580709099769592,0.04654602,0.057328925,0.053629804,0.06922989,3.90995717048645,0.076902814,0.097894356,0.075,0.098121084,45.89570593833923
data=svmguide/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2232782244682312,0.03502227,0.035306923,0.024760043,0.023238245,0.8251128196716309,0.04227118,0.040891707,0.033009708,0.02875,111.73460507392883
data=heart/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.5033557,0.4189189,0.0001220703125
data=credit/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8299595295743499,0.22265342,0.2126562,0.09289181,0.09640549,1.81648588180542,0.20421852,0.20273359,0.11585366,0.116564415,0.031520128250122
data=haberman/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9192441701889038,0.13683006,0.1501101,0.17134526,0.23189478,2.011120557785034,0.2397603,0.30694982,0.20779221,0.29411766,30.163562536239624
data=heart/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.999958703723888,0.46187654,0.46659866,0.16376965,0.18117802,0.5356988906860352,0.39470792,0.41447735,0.16778524,0.18243243,0.164539098739624
data=heart/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.999983336392386,0.34111258,0.31408337,0.15837534,0.12395869,0.5992336273193359,0.32893163,0.28100038,0.24,0.19594595,0.0905416011810302
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8305885364282768,0.21404263,0.22096068,0.11608842,0.09117608,0.0,0.22310974,0.20165642,0.14634146,0.11349693,0.0001070499420166
data=usvotes/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.646649096015947,0.09389927,0.08455645,0.029562999,0.030400854,2.4474077224731445,0.076512635,0.07267908,0.027522936,0.032258064,0.0261826515197753
data=usvotes/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7242875750862903,0.27854446,0.26202342,0.053006083,0.04599853,4.474544525146484,0.19227831,0.17701024,0.050458714,0.032258064,0.4225685596466064
data=svmguide/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.345176100730896,0.03245963,0.034027718,0.026166625,0.023370061,0.6203172206878662,0.04239644,0.04038392,0.034304205,0.029,103.63843536376952
data=heart/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.999758670132104,0.31579998,0.28483242,0.16436668,0.12258378,0.0,0.32226667,0.265,0.22666667,0.1891892,0.0001089572906494
data=usvotes/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.99999357345196,0.49648663,0.49637917,0.21224101,0.21358581,0.0706462860107421,0.46048433,0.4617754,0.02293578,0.05529954,3.11094617843628
data=haberman/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.27450982,0.26143792,0.0001149177551269
data=usvotes/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6919385586399036,0.12469717,0.093948305,0.06499082,0.041781567,0.0,0.12733941,0.08875572,0.110091746,0.07373272,0.0001111030578613
data=usvotes/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.6651376,0.5529954,0.0001184940338134
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6402770280838013,0.00019204794,0.00018955252,0.03668308,0.050672505,4.557664394378662,0.036779102,0.05076728,0.036697246,0.050691243,132.98266744613647
data=usvotes/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3140431344509125,1.957493e-05,1.935393e-05,0.055040907,0.055295955,4.563228607177734,0.055050693,0.055305634,0.055045873,0.05529954,135.5409824848175
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6110454201698303,0.0827165,0.1016054,0.12029201,0.12137493,2.718857765197754,0.16165026,0.17217763,0.15243903,0.17791411,42.710594177246094
data=usvotes/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5689222812652588,0.23161328,0.21982723,0.048906654,0.038203448,1.8252182006835933,0.1647133,0.14811707,0.055045873,0.02764977,10.61091947555542
data=usvotes/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6123664975166321,0.121296264,0.09679965,0.043355007,0.03135774,0.3541035652160644,0.10400314,0.079757564,0.055045873,0.02764977,0.7488558292388916
data=usvotes/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999969205381942,0.49425068,0.4945281,0.20020358,0.20512316,0.2729291915893554,0.44732893,0.4523872,0.0091743115,0.050691243,0.116403579711914
data=wdbc/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5453888177871704,0.21670066,0.2040632,0.047950126,0.04923159,2.8220672607421875,0.15630046,0.15126319,0.042105265,0.06690141,3.1533524990081787
data=wdbc/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4191740155220032,0.082718074,0.09514358,0.02598299,0.0329508,0.1788749694824218,0.06734203,0.08052259,0.034965035,0.049295776,0.6220450401306152
data=credit/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7901128530502319,0.00092673575,0.0009217115,0.14048542,0.13173063,3.772871017456055,0.14094879,0.1321915,0.14067279,0.13190185,141.47424602508545
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4584358334541321,6.0601382e-05,5.9946342e-05,0.03669292,0.0506856,4.562180042266846,0.036723223,0.050715573,0.036697246,0.050691243,140.28771114349365
data=wdbc/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4812226012229302,0.082876824,0.09351962,0.03303707,0.034437325,0.0,0.07447548,0.081197135,0.04895105,0.049295776,0.0001211166381835
data=wdbc/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.8842105,0.87323946,0.0001201629638671
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.484759658575058,3.4779583e-05,3.4654066e-05,0.14066546,0.13189518,3.783634901046753,0.14068285,0.13191251,0.14067279,0.13190185,142.9761347770691
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6050938367843628,2.053725e-05,2.2022867e-05,0.077187695,0.095063984,6.3960466384887695,0.07719796,0.095075,0.077192985,0.09507042,137.4899821281433
data=heart/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9822107553482056,0.23065375,0.22179532,0.14047536,0.12782826,2.7040765285491943,0.25580224,0.23872592,0.24832214,0.22297297,43.51963806152344
data=svmguide/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3483558893203735,0.03345873,0.03754328,0.025940211,0.027100028,0.8544056415557861,0.042669576,0.045871668,0.037540454,0.03425,149.7418761253357
data=usvotes/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999869188706302,0.4935259,0.49345812,0.2005661,0.20215066,0.110506534576416,0.44732904,0.44887972,0.036697246,0.03686636,3.761064529418945
data=wdbc/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4928531363354104,0.07344605,0.09338582,0.017512333,0.037982028,2.293477773666382,0.054235358,0.08467494,0.013986014,0.0528169,0.0360195636749267
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8506731986999512,0.12204875,0.13778882,0.10932409,0.104033284,1.8080148696899407,0.17034847,0.17292769,0.13414635,0.13496932,47.21277213096619
data=wdbc/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6870340348264108,0.32359055,0.3178456,0.062379673,0.06736714,3.410053253173828,0.22417495,0.22628994,0.021052632,0.04225352,0.6312801837921143
data=phishing/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.58124936,0.57177323,0.0001280307769775
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7120396494865417,5.4534277e-05,5.4798602e-05,0.07717975,0.09153312,6.394828796386719,0.07720702,0.09156051,0.077192985,0.09154929,109.64449143409728
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.6325678,0.58246344,0.0001320838928222
data=credit/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8888425230979919,0.09955048,0.119720414,0.115912035,0.11206763,2.229593515396118,0.16568728,0.17192784,0.13414635,0.14723927,48.6007022857666
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6001196790599257,0.2606717,0.27621004,0.06516418,0.06684281,0.0,0.19550003,0.20494783,0.054166667,0.0480167,0.0001239776611328
data=wdbc/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.999953452791058,0.47694215,0.47857714,0.15623681,0.1641354,0.4124970436096191,0.3947079,0.40342396,0.013986014,0.038732395,0.1477067470550537
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7797869443893433,0.048147358,0.055828992,0.039273623,0.03304799,2.169189929962158,0.0633473,0.060962487,0.04587156,0.05529954,41.97563195228577
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9354822039604188,0.21497335,0.21812311,0.13211447,0.17260967,2.3705430030822754,0.23960114,0.28167123,0.21333334,0.21621622,41.41788840293884
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8411006927490234,5.8827918e-05,5.8303547e-05,0.31939262,0.2818175,3.582632303237915,0.31942204,0.28184664,0.31941545,0.28183717,62.58215236663818
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.976999580860138,0.0038422132,0.0038198642,0.31785613,0.2805037,3.5445830821990967,0.31977725,0.28241363,0.31941545,0.28183717,65.34035015106201
data=credit/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.999995040406918,0.49781412,0.49789217,0.22473246,0.22629724,0.2218985557556152,0.47363952,0.47524333,0.10703364,0.12883435,6.118058919906616
data=svmguide/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6327344014589023,0.44644266,0.44702125,0.11886576,0.12254262,0.470672607421875,0.3420871,0.34605324,0.02330097,0.0355,1.5113401412963867
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9979034066200256,0.2091026,0.21242565,0.13403958,0.17755422,2.487101793289185,0.23859088,0.28376704,0.21333334,0.21621622,47.85251474380493
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9745193719863892,0.2192572,0.21081343,0.14464308,0.1309924,2.783921241760254,0.2542717,0.23639911,0.24832214,0.22297297,52.94398999214173
data=tictactoe/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999999993458216,0.5,0.5,0.24995002,0.24995163,4.76837158203125e-07,0.49995002,0.49995163,0.010438413,0.02296451,0.3198945522308349
data=svmguide/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1304142475128173,0.02919503,0.030758949,0.0255847,0.023911465,1.7541897296905518,0.040182214,0.03929094,0.033009708,0.0305,149.16979813575745
data=svmguide/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2254534363746643,0.035596825,0.039245117,0.02466331,0.026807414,1.0747716426849363,0.042461723,0.046429973,0.034951456,0.0335,156.32008385658264
data=svmguide/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1697187298586006,0.03475885,0.036551148,0.018940091,0.027554948,1.6955666542053225,0.036319517,0.04583052,0.022006473,0.0355,0.2592334747314453
data=tictactoe/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9997529537942206,0.46742252,0.4704526,0.18837209,0.18708476,2.64909029006958,0.42208335,0.42231107,0.23590814,0.21294363,0.1803371906280517
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0364097356796265,0.42633036,0.4376205,0.17769144,0.17218874,1.0931167602539062,0.39085662,0.390999,0.2901879,0.24425887,1.3820176124572754
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4871891140937805,0.23306848,0.25474423,0.049231954,0.056524366,0.4776759147644043,0.1657662,0.18389648,0.025,0.03757829,1.485119104385376
data=svmguide/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1713239452630207,0.03603104,0.037911206,0.022055725,0.027124446,0.0,0.040071245,0.04608005,0.029773463,0.03375,0.0001082420349121
