,bound-blanchard-mean,bound-blanchard-std,bound-catoni-mean,bound-catoni-std,bound-kl-sample,bound-ours-mean,bound-ours-std,bound-renyi-sample,bound-rivasplata-mean,bound-rivasplata-std,div-kl,div-renyi,div-rivasplata-mean,div-rivasplata-std,post-risk-mean,post-risk-std,test-risk-mean,test-risk-std,prior-risk-mean,prior-risk-std
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.8/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.2653470452129841,0.0017936093373908,0.2629576916953901,0.0013977807736953,0.3350777626037597,0.2725993725657463,0.0003680328097653,0.335847944021225,0.265930300951004,0.0011829560396417,0.885058581829071,1.770117163658142,0.9475278203189372,1.3208171010694278,0.2429272532463073,0.0003547987726051,0.2467089891433715,0.0002748983097262,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.9/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.3121807894855737,0.0091286228383242,0.3366815881688437,0.0181522427372223,0.3617316782474518,0.3175606969743967,0.0003531985214674,0.384882777929306,0.2910196734219789,0.0058182904252742,39.79247283935547,79.58494567871094,39.70483625411988,8.928967039732939,0.2271524965763092,0.0003206927794963,0.2354857474565506,0.0002436616196064,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.9/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.3149272657185793,0.0091905920173365,0.3422847925042937,0.0187930263913484,0.3631312549114227,0.3195593330264091,0.0003560542593667,0.3870249688625335,0.2927793955057859,0.0058826681187101,41.889984130859375,83.77996826171875,42.45775001525879,9.24977240839947,0.2271580100059509,0.0003228558925911,0.2354927510023117,0.0002502429997548,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.9/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.2575536562502384,0.0023045677527373,0.2570357528286754,0.0024699754976549,0.327564001083374,0.267990029156208,0.0003446108465268,0.3284239768981933,0.2585602130740881,0.001492412227389,0.6852577328681946,1.3705154657363892,0.6928610358014703,1.2002466184913658,0.2271640002727508,0.0003266556886956,0.2354872524738311,0.0002534000086598,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.9/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.3254752739518881,0.0092724066278377,0.3373051947956642,0.0025762447616948,0.370076835155487,0.3294962406903505,0.0003533337551864,0.397605299949646,0.2995783086121082,0.0060052890611344,52.9352912902832,105.8705825805664,53.736379771232606,10.301660286507028,0.227149024605751,0.000318432226777,0.2354877442121505,0.0002447938022669,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.8/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.3239843360334635,0.0063554863933185,0.3373701925037992,0.0118905586128543,0.3726922273635864,0.3264769296348095,0.0003805613462511,0.3959293365478515,0.3020472276210785,0.0041974364607594,73.08625030517578,146.17250061035156,73.83265167236328,11.69164466863198,0.2429442405700683,0.0003505231870803,0.246724247932434,0.0002775555185507,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.8/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.3156443213671446,0.0062545567258035,0.3223710570272752,0.0106479214048294,0.3670008778572082,0.3184267307817936,0.0003765141561573,0.387396365404129,0.2965667470544577,0.0040943718973816,58.44016647338867,116.88033294677734,59.09562660217285,10.459022001303554,0.2429437637329101,0.0003486553614493,0.2467237412929535,0.0002781385555863,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.9/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.2554104014486074,0.0003585661104602,0.2555988061841667,0.0003781276807806,0.3266671597957611,0.2666413266211748,0.0003375295923204,0.3266732394695282,0.2577169435471296,0.000350114416004,0.0046735857613384,0.0093471715226769,0.001907581500709,0.1017730389545558,0.2271440178155899,0.0003204122476745,0.2354882359504699,0.0002445117861498,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.9/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.9874204067885876,0.0007502116772307,0.9752346422701128,0.0005774214575546,0.941980242729187,0.987458180487156,3.0298506733415503e-05,0.9900000095367432,0.9190333738923072,0.002472287325976,7118.7412109375,14237.482421875,7121.350157470703,114.64549405124905,0.2270614951848983,0.0003327427257318,0.2354772537946701,0.0002494122891221,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.9/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.9900000095367432,0.0,0.9803249280878106,0.0004955900064157,0.958302915096283,0.9900000095367432,0.0,0.9900000095367432,0.9402063702046872,0.0019591215831209,8260.076171875,16520.15234375,8265.72658203125,123.94124675072452,0.2271405011415481,0.0003270468150731,0.2354565113782882,0.0002467930899001,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.8/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.7728775079548359,0.0055107409938257,0.6770683839714041,0.0075219127309892,0.6963181495666504,0.7730363537371159,0.0002707806017414,0.8211765289306641,0.6332235543429852,0.0049540383564753,3144.412841796875,6288.82568359375,3148.174050292969,83.06933817229088,0.2428592443466186,0.0003463585162535,0.246663749217987,0.0002739731280598,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.9/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.9857115031778813,0.0008323723933893,0.9739930341289978,0.0005924693408785,0.937690258026123,0.9857500550150872,3.387041772000721e-05,0.9900000095367432,0.9135810469090938,0.0025830237191449,6872.5869140625,13745.173828125,6875.633432617187,112.1373397503067,0.2270915061235427,0.0003348546742927,0.2354790121316909,0.0002430185850244,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.8/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.9251594811677932,0.0023751081174718,0.9568433455825888,0.0005250492585678,0.8434699177742004,0.9251502674818038,0.0001223928623787,0.9470798373222352,0.7988516864180565,0.0033875158356103,7127.7626953125,14255.525390625,7135.142956542969,117.02991835723462,0.2427517473697662,0.0003302975383121,0.246647760272026,0.0002729384577833,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.8/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=1e-05,0.9421908175945282,0.0019514184886969,0.960759397293836,0.0005075410845164,0.865257978439331,0.942197004854679,0.0001001048194964,0.960130512714386,0.8244739161431789,0.003119869379188,8085.4619140625,16170.923828125,8092.236295166015,125.16244115020224,0.2426837533712387,0.0003272773465141,0.2466175109148025,0.0002848582807928,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.2/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.4214637888222933,0.0032614199202775,0.4153332919305634,0.0018066347081628,0.4904341101646423,0.4242331990599632,0.0004413931282146,0.4965686798095703,0.4160957124084234,0.0020422591148387,24.656890869140625,49.31378173828125,23.95478719711304,7.093027828888125,0.3948895335197449,0.0004368377267383,0.3963012397289276,0.000712196342647,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.1/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.711484301686287,0.0026995510417652,0.6495388217051682,0.0015610662349848,0.7100438475608826,0.7117534385621548,0.000373193056392,0.7732290029525757,0.6423948533833027,0.0020851658587007,3119.189208984375,6238.37841796875,3117.5661157226564,75.17798972670816,0.459137886762619,0.0004303532768972,0.4553577303886413,0.0007569611771032,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.1/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.6993756617605686,0.0030288414334609,0.6435805603741721,0.0016413360890639,0.7018024921417236,0.6996074569225311,0.0003967192919927,0.7623007297515869,0.6335564471781254,0.0023217685834648,2758.07373046875,5516.1474609375,2758.0750244140627,77.15475430265039,0.4607570767402649,0.0004496605833992,0.4566135108470917,0.0007884592050686,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.1/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.4890181649476289,0.0029812893893192,0.4832515512947832,0.0015717259430618,0.5579866170883179,0.4915275897830725,0.0005020197903755,0.5638465881347656,0.4837246203422546,0.0018801861146689,25.56733512878418,51.13467025756836,25.050824019908905,7.005149834983257,0.4630964398384094,0.000500991474837,0.4582859873771667,0.0007753735990263,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.3/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.3877766350656748,0.0033566921595009,0.3812194636868199,0.0019912402762444,0.4560609757900238,0.3906751824915409,0.0004409864212732,0.4624395370483398,0.38224544249475,0.002105382626029,23.666980743408203,47.333961486816406,23.05314862847328,6.723521709391529,0.3602082133293152,0.0004342060128692,0.3594414889812469,0.00060879252851,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.1/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.4891107801347971,0.0030172562899987,0.4832679906749429,0.0015871704706752,0.5580267310142517,0.4916224333643913,0.0004981028559272,0.5639495849609375,0.4837563047558069,0.0018972556620857,25.998735427856445,51.99747085571289,25.45337618112564,7.154868062224978,0.4630233645439148,0.0004970806767232,0.4582327306270599,0.0007685716846026,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.2/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.4216892639547586,0.0031965930640927,0.4154346882530436,0.0018021158765474,0.4905333220958709,0.4243968626856804,0.0004397342110874,0.4967451393604278,0.4162205433100462,0.0020199797230828,25.141725540161133,50.283451080322266,24.504884250164032,6.942221057862446,0.3948525190353393,0.0004351694660726,0.3962872624397278,0.0007041744538582,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.1/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.4747053838521242,0.0003988829105532,0.4778301328956608,0.0004242415721108,0.5497964024543762,0.4788371494412422,0.0004965023623651,0.5498613119125366,0.475590397939086,0.0003777653210624,0.1495879739522934,0.2991759479045868,0.1787934452295303,0.5551547735156082,0.4632170498371124,0.0004956823540851,0.4583290219306946,0.0008203410543501,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.2/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.7056615999341012,0.0030240987674305,0.6203552194892492,0.0022118136872493,0.6880201101303101,0.7059656284749508,0.0003448862159719,0.7667238116264343,0.6197605872154236,0.0023837414109397,4181.54541015625,8363.0908203125,4178.302247314453,90.31522871500192,0.3931159079074859,0.0003967571828979,0.3940529525279999,0.0007320115691982,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.2/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.6514459031820298,0.0033386178757976,0.5858861148707368,0.0019224442223806,0.649192750453949,0.651741780936718,0.0003824028852978,0.7174097895622253,0.5785283087193966,0.0025198598728338,2738.923095703125,5477.84619140625,2738.066345825195,75.05294261551616,0.3939037621021271,0.0004107217537239,0.3950639963150024,0.0007300370489247,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.1/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.4889228474348783,0.003121767493836,0.4832613682316511,0.0016294241341141,0.5580344200134277,0.4915470249205828,0.000498656100856,0.5638608932495117,0.4837079633027315,0.0019680753358005,25.339731216430664,50.67946243286133,24.60768677830696,7.135646297728812,0.4632047414779663,0.0004976404015906,0.4583305120468139,0.0008227516664192,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.1/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.6993610438704491,0.0028368664424777,0.6431892257982159,0.001540693952338,0.7015691995620728,0.6995862869918347,0.00038459518039,0.7622682452201843,0.6333211581408977,0.0021727669476008,2775.984619140625,5551.96923828125,2776.0520837402346,72.90096398580845,0.4599404633045196,0.0004359647864475,0.4559897482395172,0.000773963634856,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.3/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.3727278121560812,0.000387201079928,0.3746267741142832,0.0003744979134991,0.44717937707901,0.3773078858852386,0.0004266346479139,0.447224885225296,0.3737203821539879,0.0003577197669743,0.0916533097624778,0.1833066195249557,0.0911226494610309,0.4428460335515129,0.3602607846260071,0.0004226508608553,0.3594727218151092,0.0006249256548471,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.2/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.4067800738662481,0.000381377246191,0.409372171653351,0.0004009347712731,0.4818355739116668,0.4111719404906034,0.0004462932977152,0.4818716049194336,0.407778982296586,0.0003748088670049,0.0773779526352882,0.1547559052705764,0.078377965837717,0.3894828042134092,0.3949540853500366,0.0004434700531419,0.3963609933853149,0.0007086108089424,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.3/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.3879916683584452,0.0035363171495151,0.3813554560944921,0.0021010674726995,0.4562331736087799,0.3909322308003902,0.0004325559547665,0.4627171754837036,0.3823775728046894,0.0022110011558421,24.2739200592041,48.5478401184082,23.567231118679047,7.181299460896678,0.3601956069469452,0.0004258579865563,0.3594182729721069,0.0006322911940515,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.2/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.4215158557146787,0.0033431044656601,0.4153902726617475,0.0018620074199376,0.4904535412788391,0.4242351815849542,0.000435269210387,0.4965676069259643,0.4161497768759727,0.0021024069266306,24.52915573120117,49.05831146240234,23.962150859832764,7.208328779129396,0.3949442207813263,0.0004307866620365,0.3963539898395538,0.0006966945366002,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.1/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.4766201708465815,0.0015798589640245,0.478246203217832,0.0006215819509609,0.5506680607795715,0.4803103560209274,0.0004996332620196,0.5516400337219238,0.476464455127716,0.0009758959596065,2.493979454040528,4.987958908081055,2.545498499572277,2.316826518401196,0.4631059765815735,0.000498756126035,0.4582990407943725,0.0007984670810401,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.2/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.4082679277658462,0.0014193078521109,0.4098037380784,0.0006098815847051,0.4825572371482849,0.4122924017906189,0.0004383760630249,0.4832367897033691,0.4085045418143272,0.0008866160258212,1.5678142309188845,3.135628461837769,1.6158045306801796,1.801763326647974,0.3949970602989197,0.0004354440316092,0.3964320123195648,0.0006890026270411,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=1e-06/prior=0.3/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.3877567631751299,0.0033797353480116,0.381236028433949,0.0020069312644063,0.4560819566249847,0.3906732142716646,0.0004377376796719,0.4624333679676056,0.3822585829347372,0.0021239803540583,23.511802673339844,47.02360534667969,22.878164163827897,6.72802538544563,0.3602745831012726,0.0004310238582547,0.3594755232334137,0.0006072068936191,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.2/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.6511582332849503,0.0033306596960531,0.5855073615999408,0.0019175887876317,0.6488528847694397,0.6514505577087403,0.000373650677608,0.7171329259872437,0.5781794865429402,0.0025127443221216,2742.037353515625,5484.07470703125,2741.256715087891,74.9419673390882,0.3934438228607178,0.0004011907149106,0.3944759666919708,0.0007207805756479,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.3/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.6346472258865833,0.0035666951454906,0.5599468940568496,0.0022037488411305,0.6268957853317261,0.6349652223289013,0.0004497983025956,0.7012007236480713,0.5556445971131325,0.002680531536985,2729.2607421875,5458.521484375,2728.4364532470704,73.83485155319708,0.3586586713790893,0.0004725281323771,0.3584057688713074,0.0006796647212468,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.3/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.3738919416815042,0.0012749349822398,0.3749476433537249,0.0005837016602857,0.4477659165859222,0.3782347680628299,0.0004454678128172,0.4483778476715088,0.3742444292455911,0.0008180980509768,1.307785987854004,2.615571975708008,1.2196458910405636,1.632145931057375,0.3602550625801086,0.0004411013505887,0.3594450354576111,0.0006209880230017,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=10/post_lr=0.0001/prior=0.3/prior_epoch=100/prior_lr=0.01/sample=400/step=post/var=0.0001,0.6344603648781777,0.003617017586133,0.5594750221905177,0.0022372569296335,0.6266510486602783,0.6349630017578601,0.0004233995773681,0.7011816501617432,0.5552634455263614,0.0027181944180454,2745.334228515625,5490.66845703125,2740.6505737304688,74.78427124448125,0.357848197221756,0.0004447067622095,0.3577315211296081,0.0007078549242578,,
